id,start_id,end_id,direction,start_name,start_coordinate,end_name,end_coordinate,bus_lines,start_lon,start_lat,end_lon,end_lat
401,1872,1873,1,LEMAN,"4.386689, 50.837284",NERVIENS,"4.385817, 50.839106",36,4.386689,50.837284000000004,4.385816999999999,50.839106
402,1873,1476,1,NERVIENS,"4.385817, 50.839106",FROISSART,"4.381885, 50.8405",36,4.385816999999999,50.839106,4.381885,50.8405
403,1476,6464,1,FROISSART,"4.381885, 50.8405",MAELBEEK,"4.378319, 50.843725","36, 59",4.381885,50.8405,4.378319,50.843725
404,2719,3080,2,MAELBEEK,"4.378052, 50.84433",MARIE-LOUISE,"4.377555, 50.845024",36,4.378051999999999,50.84433,4.377555,50.845024
405,3080,6465,2,MARIE-LOUISE,"4.377555, 50.845024",MAELBEEK,"4.378072, 50.843551","36, 56, 59, 64, 79",4.377555,50.845024,4.378072,50.843551
406,6465,1802,2,MAELBEEK,"4.378072, 50.843551",NERVIENS,"4.385732, 50.838755",36,4.378072,50.843551,4.385732,50.838755
407,1802,1803,2,NERVIENS,"4.385732, 50.838755",LEMAN,"4.38664, 50.837065",36,4.385732,50.838755,4.38664,50.837065
408,1803,1804,2,LEMAN,"4.38664, 50.837065",LOUIS HAP,"4.388044, 50.83435",36,4.38664,50.837065,4.388044,50.83435
409,1804,2395,2,LOUIS HAP,"4.388044, 50.83435",LA CHASSE,"4.390583, 50.830979",36,4.388044,50.83435,4.390583,50.830979
410,2395,1806,2,LA CHASSE,"4.390583, 50.830979",ONZE NOVEMBRE,"4.395101, 50.832789",36,4.390583,50.830979,4.395101,50.832789
411,1806,1807,2,ONZE NOVEMBRE,"4.395101, 50.832789",ROI VAINQUEUR,"4.398901, 50.83226",36,4.395101,50.832789,4.398901,50.83226
412,1807,6473,2,ROI VAINQUEUR,"4.398901, 50.83226",THIEFFRY,"4.401926, 50.832846",36,4.398901,50.83226,4.4019260000000004,50.832846
413,6473,1809,2,THIEFFRY,"4.401926, 50.832846",BOILEAU,"4.404636, 50.831532",36,4.4019260000000004,50.832846,4.404636,50.831532
414,1809,1810,2,BOILEAU,"4.404636, 50.831532",BARON DE CASTRO,"4.407946, 50.828744",36,4.404636,50.831532,4.407946,50.828744
415,1810,1811,2,BARON DE CASTRO,"4.407946, 50.828744",DREVE DE NIVELLES,"4.411843, 50.826613",36,4.407946,50.828744,4.411843,50.826613
416,1811,1812,2,DREVE DE NIVELLES,"4.411843, 50.826613",MOUETTES,"4.414481, 50.824949",36,4.411843,50.826613,4.414480999999999,50.824949
417,1812,1813,2,MOUETTES,"4.414481, 50.824949",CHANT D'OISEAU,"4.41822, 50.827185",36,4.414480999999999,50.824949,4.41822,50.827185
418,1813,1814,2,CHANT D'OISEAU,"4.41822, 50.827185",OCEAN ATLANTIQUE,"4.418486, 50.830501",36,4.41822,50.827185,4.418486,50.830501
419,1814,1815,2,OCEAN ATLANTIQUE,"4.418486, 50.830501",MOSTINCK,"4.423319, 50.833278",36,4.418486,50.830501,4.423319,50.833278
420,1815,1816,2,MOSTINCK,"4.423319, 50.833278",CHIEN VERT,"4.427014, 50.834522",36,4.423319,50.833278,4.427014,50.834522
421,1816,5287,2,CHIEN VERT,"4.427014, 50.834522",MUSEE DU TRAM,"4.432601, 50.831884",36,4.427014,50.834522,4.432601,50.831884
422,5287,1818,2,MUSEE DU TRAM,"4.432601, 50.831884",KELLE,"4.438019, 50.831355",36,4.432601,50.831884,4.438019000000001,50.831355
423,1818,1819,2,KELLE,"4.438019, 50.831355",MERTENS,"4.443557, 50.831502",36,4.438019000000001,50.831355,4.443557,50.831502
424,1819,1834,2,MERTENS,"4.443557, 50.831502",MAREYDE,"4.446811, 50.832914",36,4.443557,50.831502,4.446811,50.832914
425,1834,1821,2,MAREYDE,"4.446811, 50.832914",RUE AU BOIS,"4.452485, 50.831349",36,4.446811,50.832914,4.452485,50.831348999999996
426,1821,1822,2,RUE AU BOIS,"4.452485, 50.831349",MANOIR D'ANJOU,"4.456118, 50.828395",36,4.452485,50.831348999999996,4.456118,50.828395
427,1822,1823,2,MANOIR D'ANJOU,"4.456118, 50.828395",VANDER MEERSCHEN,"4.457146, 50.825859",36,4.456118,50.828395,4.457146,50.825859
428,1823,1825,2,VANDER MEERSCHEN,"4.457146, 50.825859",SAINTE-ALIX,"4.463049, 50.828376",36,4.457146,50.825859,4.463049,50.828376
429,1825,1826,2,SAINTE-ALIX,"4.463049, 50.828376",PADDOCK,"4.463862, 50.832598",36,4.463049,50.828376,4.463862000000001,50.832598
430,1826,1835,2,PADDOCK,"4.463862, 50.832598",BOULEAUX,"4.467474, 50.836926",36,4.463862000000001,50.832598,4.467474,50.836926
431,1835,1252,2,BOULEAUX,"4.467474, 50.836926",STOCKEL,"4.462754, 50.840858",36,4.467474,50.836926,4.462754,50.840858000000004
432,1252,1828,2,STOCKEL,"4.462754, 50.840858",GERSIS,"4.459728, 50.841322",36,4.462754,50.840858000000004,4.459728,50.841322
433,1828,1829,2,GERSIS,"4.459728, 50.841322",VAL DES SEIGNEURS,"4.456536, 50.842242",36,4.459728,50.841322,4.456536,50.842242
434,1829,1830,2,VAL DES SEIGNEURS,"4.456536, 50.842242",KONKEL,"4.450887, 50.842081",36,4.456536,50.842242,4.450887000000001,50.842081
435,1936,1944,1,GARE DE LINKEBEEK,"4.338942, 50.774094",HOSPICES,"4.339069, 50.776778","37, 43",4.338941999999999,50.774094,4.339069,50.776778
436,1944,1938,1,HOSPICES,"4.339069, 50.776778",HOMBORCH,"4.338295, 50.77961","37, 43",4.339069,50.776778,4.338295,50.77961
437,1938,2099,1,HOMBORCH,"4.338295, 50.77961",GAZELLE,"4.341228, 50.782011","37, 43",4.338295,50.77961,4.341228,50.782011
438,2099,2112,1,GAZELLE,"4.341228, 50.782011",PASTEUR,"4.349198, 50.780305","37, 43",4.341228,50.782011,4.349198,50.780305
439,2112,2103,1,PASTEUR,"4.349198, 50.780305",VERREWINKEL,"4.354473, 50.778337","37, 43",4.349198,50.780305,4.3544730000000005,50.778337
440,2103,2104,1,VERREWINKEL,"4.354473, 50.778337",GUI,"4.35701, 50.782621","37, 43",4.3544730000000005,50.778337,4.35701,50.782621
441,2104,1630,1,GUI,"4.35701, 50.782621",DIRECTOIRE,"4.359647, 50.78918",37,4.35701,50.782621,4.359647,50.78918
442,1630,1343,1,DIRECTOIRE,"4.359647, 50.78918",DE WANSIJN,"4.357665, 50.791908",37,4.359647,50.78918,4.357665,50.791908
443,1343,1429,1,DE WANSIJN,"4.357665, 50.791908",DROSSART,"4.351807, 50.7925",37,4.357665,50.791908,4.351807,50.7925
444,1429,1430,1,DROSSART,"4.351807, 50.7925",DIEWEG,"4.349612, 50.794963",37,4.351807,50.7925,4.3496120000000005,50.794963
445,7332,4804,1,LANCASTER,"4.357854, 50.794677",MERCURE,"4.356449, 50.796825",37,4.357854,50.794677,4.356449,50.796825
446,4804,4857,1,MERCURE,"4.356449, 50.796825",OBSERVATOIRE,"4.358567, 50.799553",37,4.356449,50.796825,4.358567,50.799553
447,4857,1250,1,OBSERVATOIRE,"4.358567, 50.799553",HOUZEAU,"4.358807, 50.80305",37,4.358567,50.799553,4.358807,50.80305
448,1250,1921,1,HOUZEAU,"4.358807, 50.80305",HOUZEAU,"4.356523, 50.804353",37,4.358807,50.80305,4.356523,50.804353000000006
449,1921,1942,1,HOUZEAU,"4.356523, 50.804353",STATUAIRES,"4.349047, 50.803921","37, 38, 41",4.356523,50.804353000000006,4.3490470000000006,50.803921
450,1942,2355,1,STATUAIRES,"4.349047, 50.803921",HEROS,"4.342194, 50.803139",37,4.3490470000000006,50.803921,4.342194,50.803139
451,2355,1632,1,HEROS,"4.342194, 50.803139",COLLEGE ST-PIERRE,"4.34079, 50.806433",37,4.342194,50.803139,4.34079,50.806433
452,1632,1633,1,COLLEGE ST-PIERRE,"4.34079, 50.806433",PEYO,"4.340145, 50.81049",37,4.34079,50.806433,4.340145,50.81049
453,1633,1636,1,PEYO,"4.340145, 50.81049",COGHEN,"4.339161, 50.814107",37,4.340145,50.81049,4.339161,50.814107
454,1636,5858,1,COGHEN,"4.339161, 50.814107",MOLIERE-LONGCHAMP,"4.340144, 50.816405",37,4.339161,50.814107,4.3401440000000004,50.816404999999996
455,5858,5859,1,MOLIERE-LONGCHAMP,"4.340144, 50.816405",TIMMERMANS,"4.341236, 50.818968",37,4.3401440000000004,50.816404999999996,4.341236,50.818968
456,5859,2934,1,TIMMERMANS,"4.341236, 50.818968",ALBERT,"4.341617, 50.821665",37,4.341236,50.818968,4.341616999999999,50.821665
457,2957,5810,2,ALBERT,"4.341859, 50.821413",TIMMERMANS,"4.340952, 50.818572",37,4.3418589999999995,50.821413,4.340952,50.818571999999996
458,5810,5811,2,TIMMERMANS,"4.340952, 50.818572",MOLIERE-LONGCHAMP,"4.339974, 50.816262",37,4.340952,50.818571999999996,4.339974,50.816262
459,5811,1648,2,MOLIERE-LONGCHAMP,"4.339974, 50.816262",COGHEN,"4.33906, 50.814015",37,4.339974,50.816262,4.33906,50.814015000000005
460,1648,1649,2,COGHEN,"4.33906, 50.814015",PEYO,"4.339828, 50.809923",37,4.33906,50.814015000000005,4.339828,50.809923
461,1649,1650,2,PEYO,"4.339828, 50.809923",COLLEGE ST-PIERRE,"4.340894, 50.805949",37,4.339828,50.809923,4.3408940000000005,50.805949
462,1650,1651,2,COLLEGE ST-PIERRE,"4.340894, 50.805949",HEROS,"4.342061, 50.803597",37,4.3408940000000005,50.805949,4.342061,50.803596999999996
463,1651,1943,2,HEROS,"4.342061, 50.803597",STATUAIRES,"4.349486, 50.803912",37,4.342061,50.803596999999996,4.349486,50.803912
464,1943,1968,2,STATUAIRES,"4.349486, 50.803912",ZEECRABBE,"4.354864, 50.804313","37, 38, 41",4.349486,50.803912,4.354864,50.804313
465,1968,1969,2,ZEECRABBE,"4.354864, 50.804313",HOUZEAU,"4.358041, 50.804084","37, 38, 41",4.354864,50.804313,4.358041,50.804084
466,1969,1251,2,HOUZEAU,"4.358041, 50.804084",HOUZEAU,"4.358749, 50.803621",37,4.358041,50.804084,4.3587489999999995,50.803621
467,1251,4856,2,HOUZEAU,"4.358749, 50.803621",OBSERVATOIRE,"4.35773, 50.799526",37,4.3587489999999995,50.803621,4.35773,50.799526
468,4856,1427,2,OBSERVATOIRE,"4.35773, 50.799526",MERCURE,"4.354912, 50.797724",37,4.35773,50.799526,4.354912000000001,50.797724
469,1427,7330,2,MERCURE,"4.354912, 50.797724",DIEWEG,"4.348866, 50.795596",37,4.354912000000001,50.797724,4.348866,50.795596
470,7330,1347,2,DIEWEG,"4.348866, 50.795596",DROSSART,"4.352949, 50.792014",37,4.348866,50.795596,4.352949,50.792014
471,1344,2153,2,DE WANSIJN,"4.356808, 50.791807",DIRECTOIRE,"4.359525, 50.789605",37,4.356808,50.791807,4.359525,50.789605
472,2153,2156,2,DIRECTOIRE,"4.359525, 50.789605",GUI,"4.356859, 50.782373",37,4.359525,50.789605,4.356859,50.782373
473,2156,2157,2,GUI,"4.356859, 50.782373",VERREWINKEL,"4.354289, 50.77804","37, 43",4.356859,50.782373,4.354289,50.778040000000004
474,2157,2161,2,VERREWINKEL,"4.354289, 50.77804",PASTEUR,"4.349113, 50.780341","37, 43",4.354289,50.778040000000004,4.349113,50.780341
475,2161,2167,2,PASTEUR,"4.349113, 50.780341",GAZELLE,"4.341157, 50.782155","37, 43",4.349113,50.780341,4.341157,50.782154999999996
476,2167,2168,2,GAZELLE,"4.341157, 50.782155",HOMBORCH,"4.338791, 50.779458","37, 43",4.341157,50.782154999999996,4.3387910000000005,50.779458
477,2168,1953,2,HOMBORCH,"4.338791, 50.779458",CABRIS,"4.342435, 50.776272","37, 43",4.3387910000000005,50.779458,4.342435,50.776272
478,1953,1954,2,CABRIS,"4.342435, 50.776272",GARE DE LINKEBEEK,"4.338772, 50.774085","37, 43",4.342435,50.776272,4.3387720000000005,50.774085
479,4076,1943,1,HEROS,"4.341826, 50.803083",STATUAIRES,"4.349486, 50.803912","38, 41",4.341826,50.803083,4.349486,50.803912
480,1969,1970,1,HOUZEAU,"4.358041, 50.804084",FLORIDE,"4.361942, 50.803733","38, 41",4.358041,50.804084,4.361942,50.803733
481,1970,1971,1,FLORIDE,"4.361942, 50.803733",RENE GOBERT,"4.366326, 50.806745",38,4.361942,50.803733,4.366326,50.806745
482,1971,1972,1,RENE GOBERT,"4.366326, 50.806745",MONTJOIE,"4.364538, 50.810053",38,4.366326,50.806745,4.364538,50.810053
483,1972,1973,1,MONTJOIE,"4.364538, 50.810053",GOSSART,"4.362587, 50.811068",38,4.364538,50.810053,4.362587,50.811068
484,1973,5255,1,GOSSART,"4.362587, 50.811068",LONGCHAMP,"4.367858, 50.811977",38,4.362587,50.811068,4.367858,50.811977
485,5255,1975,1,LONGCHAMP,"4.367858, 50.811977",BASCULE,"4.366957, 50.816034",38,4.367858,50.811977,4.366957,50.816034
486,1975,1976,1,BASCULE,"4.366957, 50.816034",VAN EYCK,"4.366581, 50.821452",38,4.366957,50.816034,4.366581,50.821452
487,1976,1977,1,VAN EYCK,"4.366581, 50.821452",VLEURGAT,"4.367848, 50.823501",38,4.366581,50.821452,4.367848,50.823501
488,1977,1986,1,VLEURGAT,"4.367848, 50.823501",BIARRITZ,"4.369757, 50.825853",38,4.367848,50.823501,4.369757,50.825853
489,1986,6112,1,BIARRITZ,"4.369757, 50.825853",FLAGEY,"4.372017, 50.828273",38,4.369757,50.825853,4.372017,50.828272999999996
490,6112,1980,1,FLAGEY,"4.372017, 50.828273",MALIBRAN,"4.373493, 50.830576",38,4.372017,50.828272999999996,4.373493,50.830576
491,1980,1981,1,MALIBRAN,"4.373493, 50.830576",BLYCKAERTS,"4.374767, 50.833175",38,4.373493,50.830576,4.374766999999999,50.833175
492,1981,1983,1,BLYCKAERTS,"4.374767, 50.833175",IDALIE,"4.370789, 50.836394","38, 95",4.374766999999999,50.833175,4.370789,50.836394
493,6432,1124,1,TRONE,"4.366324, 50.840537",TRONE,"4.364819, 50.841632","38, 95",4.366324,50.840537,4.364819000000001,50.841632000000004
494,1124,3567,1,TRONE,"4.364819, 50.841632",ROYALE,"4.358813, 50.842748",38,4.364819000000001,50.841632000000004,4.358813,50.842748
495,3567,1003,1,ROYALE,"4.358813, 50.842748",GARE CENTRALE,"4.359615, 50.844659","38, 71",4.358813,50.842748,4.359615,50.844659
496,1003,1000,1,GARE CENTRALE,"4.359615, 50.844659",GARE CENTRALE,"4.359617, 50.8451",38,4.359615,50.844659,4.359617,50.8451
497,2788,1001,2,GARE CENTRALE,"4.357538, 50.845464",GARE CENTRALE,"4.356926, 50.844568",38,4.357538,50.845464,4.3569260000000005,50.844568
498,1001,3503,2,GARE CENTRALE,"4.356926, 50.844568",ROYALE,"4.35897, 50.842487",38,4.3569260000000005,50.844568,4.358969999999999,50.842487
499,3503,6433,2,ROYALE,"4.35897, 50.842487",TRONE,"4.367127, 50.840315",38,4.358969999999999,50.842487,4.367127,50.840315000000004
500,1233,1906,2,LUXEMBOURG,"4.372733, 50.838936",IDALIE,"4.372173, 50.835179","38, 95",4.372733,50.838936,4.372173,50.835179
501,1906,1909,2,IDALIE,"4.372173, 50.835179",BLYCKAERTS,"4.374842, 50.83294","38, 95",4.372173,50.835179,4.374842,50.83294
502,1909,1910,2,BLYCKAERTS,"4.374842, 50.83294",MALIBRAN,"4.373536, 50.830855",38,4.374842,50.83294,4.373536,50.830855
503,1910,3122,2,MALIBRAN,"4.373536, 50.830855",FLAGEY,"4.371704, 50.82804",38,4.373536,50.830855,4.371704,50.82804
504,3122,1903,2,FLAGEY,"4.371704, 50.82804",BIARRITZ,"4.369486, 50.825678",38,4.371704,50.82804,4.369486,50.825678
505,1903,1912,2,BIARRITZ,"4.369486, 50.825678",VLEURGAT,"4.367669, 50.823557",38,4.369486,50.825678,4.367669,50.823557
506,1912,1913,2,VLEURGAT,"4.367669, 50.823557",VAN EYCK,"4.366233, 50.819647",38,4.367669,50.823557,4.366233,50.819646999999996
507,1913,1914,2,VAN EYCK,"4.366233, 50.819647",PATTON,"4.366481, 50.817394",38,4.366233,50.819646999999996,4.366480999999999,50.817394
508,1914,1915,2,PATTON,"4.366481, 50.817394",BASCULE,"4.367106, 50.815338",38,4.366480999999999,50.817394,4.367106,50.815338
509,1915,1916,2,BASCULE,"4.367106, 50.815338",LONGCHAMP,"4.367336, 50.812034",38,4.367106,50.815338,4.367336,50.812034000000004
510,1916,1917,2,LONGCHAMP,"4.367336, 50.812034",GOSSART,"4.362452, 50.811096",38,4.367336,50.812034000000004,4.362451999999999,50.811096
511,1917,1918,2,GOSSART,"4.362452, 50.811096",MONTJOIE,"4.365162, 50.809738",38,4.362451999999999,50.811096,4.365162000000001,50.809738
512,1918,1919,2,MONTJOIE,"4.365162, 50.809738",RENE GOBERT,"4.366364, 50.806357",38,4.365162000000001,50.809738,4.366364,50.806357
513,1919,1920,2,RENE GOBERT,"4.366364, 50.806357",FLORIDE,"4.361786, 50.803796",38,4.366364,50.806357,4.361786,50.803796000000006
514,1920,1921,2,FLORIDE,"4.361786, 50.803796",HOUZEAU,"4.356523, 50.804353","38, 41",4.361786,50.803796000000006,4.356523,50.804353000000006
515,1942,4076,2,STATUAIRES,"4.349047, 50.803921",HEROS,"4.341826, 50.803083","38, 41",4.3490470000000006,50.803921,4.341826,50.803083
516,1725,1752,1,TRANSVAAL,"4.435562, 50.808245",SACRE-COEUR,"4.435688, 50.810343",41,4.435562,50.808245,4.435688,50.810342999999996
517,1752,1753,1,SACRE-COEUR,"4.435688, 50.810343",SCHOONEJANS,"4.432488, 50.811842",41,4.435688,50.810342999999996,4.432487999999999,50.811842
518,1753,1754,1,SCHOONEJANS,"4.432488, 50.811842",HERRMANN-DEBROUX,"4.428388, 50.812487",41,4.432487999999999,50.811842,4.428388,50.812487
519,1754,6468,1,HERRMANN-DEBROUX,"4.428388, 50.812487",DEMEY,"4.422657, 50.813187","41, 72",4.428388,50.812487,4.422657,50.813187
520,6468,4407,1,DEMEY,"4.422657, 50.813187",VIGNETTE,"4.419678, 50.814222","41, 72",4.422657,50.813187,4.419678,50.814221999999994
521,4407,4452,1,VIGNETTE,"4.419678, 50.814222",PECHERIES,"4.417406, 50.81282",41,4.419678,50.814221999999994,4.417406,50.81282
522,4452,4449,1,PECHERIES,"4.417406, 50.81282",TRITOMAS,"4.418484, 50.810857",41,4.417406,50.81282,4.418483999999999,50.810857
523,4449,4454,1,TRITOMAS,"4.418484, 50.810857",ARCHIDUCS,"4.416127, 50.810259",41,4.418483999999999,50.810857,4.4161269999999995,50.810259
524,4454,4455,1,ARCHIDUCS,"4.416127, 50.810259",HANNETONS,"4.411197, 50.81102",41,4.4161269999999995,50.810259,4.4111970000000005,50.81102
525,4455,4456,1,HANNETONS,"4.411197, 50.81102",LOUTRIER,"4.407004, 50.810757",41,4.4111970000000005,50.81102,4.407004,50.810757
526,4456,4358,1,LOUTRIER,"4.407004, 50.810757",KEYM,"4.403172, 50.81003",41,4.407004,50.810757,4.4031720000000005,50.81003
527,4358,2079,1,KEYM,"4.403172, 50.81003",WATERMAEL GARE,"4.399271, 50.809788",41,4.4031720000000005,50.81003,4.399271,50.809788
528,2079,2107,1,WATERMAEL GARE,"4.399271, 50.809788",BIEN-FAIRE,"4.400576, 50.806201",41,4.399271,50.809788,4.400576,50.806201
529,2107,2016,1,BIEN-FAIRE,"4.400576, 50.806201",DRIES,"4.3996, 50.803869",41,4.400576,50.806201,4.3996,50.803869
530,2016,2018,1,DRIES,"4.3996, 50.803869",FUTAIE,"4.396951, 50.801479",41,4.3996,50.803869,4.3969510000000005,50.801479
531,2018,5451,1,FUTAIE,"4.396951, 50.801479",BOONDAEL GARE,"4.393009, 50.801438",41,4.3969510000000005,50.801479,4.393008999999999,50.801438
532,5451,5459,1,BOONDAEL GARE,"4.393009, 50.801438",BRESIL,"4.390383, 50.80286",41,4.393008999999999,50.801438,4.390383,50.802859999999995
533,5459,5458,1,BRESIL,"4.390383, 50.80286",GENDARMES,"4.379178, 50.799463",41,4.390383,50.802859999999995,4.379178,50.799463
534,5458,6439,1,GENDARMES,"4.379178, 50.799463",MONTANA,"4.376795, 50.799589",41,4.379178,50.799463,4.3767949999999995,50.799589000000005
535,6439,2762,1,MONTANA,"4.376795, 50.799589",VERT CHASSEUR,"4.37359, 50.801453",41,4.3767949999999995,50.799589000000005,4.37359,50.801453
536,2762,2763,1,VERT CHASSEUR,"4.37359, 50.801453",HOP.STE-ELISABETH,"4.368986, 50.804883",41,4.37359,50.801453,4.3689860000000005,50.804883000000004
537,2763,1920,1,HOP.STE-ELISABETH,"4.368986, 50.804883",FLORIDE,"4.361786, 50.803796",41,4.3689860000000005,50.804883000000004,4.361786,50.803796000000006
538,1970,2714,2,FLORIDE,"4.361942, 50.803733",HOP.STE-ELISABETH,"4.368837, 50.804785",41,4.361942,50.803733,4.368837,50.804784999999995
539,2714,2715,2,HOP.STE-ELISABETH,"4.368837, 50.804785",VERT CHASSEUR,"4.372922, 50.802349",41,4.368837,50.804784999999995,4.372922,50.802349
540,2715,6440,2,VERT CHASSEUR,"4.372922, 50.802349",MONTANA,"4.376343, 50.799585",41,4.372922,50.802349,4.376343,50.799585
541,6440,2721,2,MONTANA,"4.376343, 50.799585",GENDARMES,"4.379302, 50.79943",41,4.376343,50.799585,4.379302,50.79943
542,2721,5415,2,GENDARMES,"4.379302, 50.79943",BRESIL,"4.390584, 50.802634",41,4.379302,50.79943,4.390584,50.802634000000005
543,5415,5416,2,BRESIL,"4.390584, 50.802634",BOONDAEL GARE,"4.393449, 50.801169",41,4.390584,50.802634000000005,4.3934489999999995,50.801169
544,5416,2074,2,BOONDAEL GARE,"4.393449, 50.801169",FUTAIE,"4.396923, 50.801644",41,4.3934489999999995,50.801169,4.396923,50.801644
545,2074,2076,2,FUTAIE,"4.396923, 50.801644",DRIES,"4.40026, 50.804133",41,4.396923,50.801644,4.40026,50.804133
546,2076,2115,2,DRIES,"4.40026, 50.804133",BIEN-FAIRE,"4.40063, 50.80625",41,4.40026,50.804133,4.4006300000000005,50.80625
547,2115,2080,2,BIEN-FAIRE,"4.40063, 50.80625",WATERMAEL GARE,"4.399387, 50.809661",41,4.4006300000000005,50.80625,4.399387,50.809661
548,2080,4310,2,WATERMAEL GARE,"4.399387, 50.809661",KEYM,"4.403442, 50.809616",41,4.399387,50.809661,4.403442,50.809616
549,4310,4401,2,KEYM,"4.403442, 50.809616",LOUTRIER,"4.407132, 50.810748",41,4.403442,50.809616,4.407132,50.810748
550,4401,4402,2,LOUTRIER,"4.407132, 50.810748",HANNETONS,"4.411512, 50.810919",41,4.407132,50.810748,4.411512,50.810919
551,4402,4403,2,HANNETONS,"4.411512, 50.810919",ARCHIDUCS,"4.416856, 50.809485",41,4.411512,50.810919,4.416856,50.809484999999995
552,4403,4408,2,ARCHIDUCS,"4.416856, 50.809485",TRITOMAS,"4.418766, 50.81094",41,4.416856,50.809484999999995,4.418766000000001,50.81094
553,4408,4405,2,TRITOMAS,"4.418766, 50.81094",PECHERIES,"4.417236, 50.813198",41,4.418766000000001,50.81094,4.417236,50.813198
554,4405,3549,2,PECHERIES,"4.417236, 50.813198",VIGNETTE,"4.419876, 50.813655",41,4.417236,50.813198,4.419876,50.813655
555,3549,6469,2,VIGNETTE,"4.419876, 50.813655",DEMEY,"4.423124, 50.81262","41, 72",4.419876,50.813655,4.423124,50.81262
556,6469,2046,2,DEMEY,"4.423124, 50.81262",HERRMANN-DEBROUX,"4.429112, 50.812357","41, 72",4.423124,50.81262,4.429112,50.812357
557,2046,1723,2,HERRMANN-DEBROUX,"4.429112, 50.812357",SCHOONEJANS,"4.432757, 50.811714",41,4.429112,50.812357,4.432757,50.811714
558,1723,1724,2,SCHOONEJANS,"4.432757, 50.811714",SACRE-COEUR,"4.436147, 50.809887",41,4.432757,50.811714,4.436147,50.809886999999996
559,1724,1725,2,SACRE-COEUR,"4.436147, 50.809887",TRANSVAAL,"4.435562, 50.808245",41,4.436147,50.809886999999996,4.435562,50.808245
560,2015,2029,1,VIADUC E40,"4.453828, 50.866116",THUMAS,"4.456697, 50.864124",42,4.453828,50.866116,4.456697,50.864124
561,2029,2017,1,THUMAS,"4.456697, 50.864124",SAINT-ANTOINE,"4.457417, 50.862491",42,4.456697,50.864124,4.4574169999999995,50.862491
562,2017,2025,1,SAINT-ANTOINE,"4.457417, 50.862491",ANNECY,"4.4549, 50.86019",42,4.4574169999999995,50.862491,4.4549,50.86019
563,2025,9851,1,ANNECY,"4.4549, 50.86019",LENNEKE MARE,"4.450134, 50.856374",42,4.4549,50.86019,4.450133999999999,50.856374
564,9851,2069,1,LENNEKE MARE,"4.450134, 50.856374",UCL SAINT-LUC,"4.452738, 50.85284",42,4.450133999999999,50.856374,4.452738,50.85284
565,2069,2027,1,UCL SAINT-LUC,"4.452738, 50.85284",DUNETTE,"4.455372, 50.852563",42,4.452738,50.85284,4.4553720000000006,50.852563
566,2027,9853,1,DUNETTE,"4.455372, 50.852563",HOF TER MUSSCHEN,"4.447756, 50.854452",42,4.4553720000000006,50.852563,4.447756,50.854452
567,9853,2028,1,HOF TER MUSSCHEN,"4.447756, 50.854452",THIRY-WOLUWE,"4.44343, 50.853935","42, 79",4.447756,50.854452,4.44343,50.853935
568,2028,1553,1,THIRY-WOLUWE,"4.44343, 50.853935",MARCEL THIRY,"4.438887, 50.854908",42,4.44343,50.853935,4.438887,50.854908
569,1383,1540,2,ROODEBEEK,"4.436032, 50.84803",CHARMILLE,"4.434245, 50.850757",42,4.436032,50.84803,4.434245,50.850757
570,1525,1551,2,PEUPLIERS,"4.437955, 50.852894",MARCEL THIRY,"4.440301, 50.854788",42,4.4379550000000005,50.852894,4.440301,50.854788
571,1551,2022,2,MARCEL THIRY,"4.440301, 50.854788",THIRY-WOLUWE,"4.445186, 50.854805","42, 79",4.440301,50.854788,4.445186,50.854805
572,2022,1043,2,THIRY-WOLUWE,"4.445186, 50.854805",HOF TER MUSSCHEN,"4.447844, 50.854208","42, 79",4.445186,50.854805,4.447844,50.854208
573,1043,2084,2,HOF TER MUSSCHEN,"4.447844, 50.854208",UCL SAINT-LUC,"4.452738, 50.85284",42,4.447844,50.854208,4.452738,50.85284
574,2084,2085,2,UCL SAINT-LUC,"4.452738, 50.85284",DUNETTE,"4.455371, 50.852563",42,4.452738,50.85284,4.4553709999999995,50.852563
575,2085,9876,2,DUNETTE,"4.455371, 50.852563",LENNEKE MARE,"4.450342, 50.856481",42,4.4553709999999995,50.852563,4.450342,50.856481
576,9876,2071,2,LENNEKE MARE,"4.450342, 50.856481",ANNECY,"4.454882, 50.85999",42,4.450342,50.856481,4.454882,50.85999
577,2071,2078,2,ANNECY,"4.454882, 50.85999",SAINT-ANTOINE,"4.457565, 50.863047",42,4.454882,50.85999,4.457565,50.863046999999995
578,2078,2087,2,SAINT-ANTOINE,"4.457565, 50.863047",THUMAS,"4.456784, 50.864773",42,4.457565,50.863046999999995,4.456784,50.864773
579,2087,2015,2,THUMAS,"4.456784, 50.864773",VIADUC E40,"4.453828, 50.866116",42,4.456784,50.864773,4.453828,50.866116
580,2109,2140,1,VIVIER D'OIE,"4.372407, 50.795803",RACING,"4.374056, 50.792721",43,4.372407,50.795803,4.3740559999999995,50.792721
581,2140,2142,1,RACING,"4.374056, 50.792721",FORT-JACO,"4.374857, 50.789598",43,4.3740559999999995,50.792721,4.3748569999999996,50.789598
582,2142,2143,1,FORT-JACO,"4.374857, 50.789598",RONCES,"4.376323, 50.786822",43,4.3748569999999996,50.789598,4.376323,50.786821999999994
583,2143,2144,1,RONCES,"4.376323, 50.786822",VAN BEVER,"4.37835, 50.784311",43,4.376323,50.786821999999994,4.37835,50.784310999999995
