lineId,directionId,pointId,(avg(speed) * 3.6),count,local_time
95,6432,1981,18.42434628610519,3,2025-06-28 21:30:00
95,1781,1981,14.69594435752847,5,2025-06-28 21:30:00
38,1000,1983,13.269565374536484,3,2025-06-28 21:30:00
54,1780,1983,19.082033324403284,1,2025-06-28 21:30:00
71,2596,1983,3.385885896157828,2,2025-06-28 21:30:00
80,4952,1983,14.037263072251795,2,2025-06-28 21:30:00
95,1781,1983,14.980572753248584,2,2025-06-28 21:30:00
54,1780,2967,13.600954668597243,4,2025-06-28 21:30:00
59,3125,3120,21.508583667159183,5,2025-06-28 21:30:00
59,3125,3121,25.87695570646312,3,2025-06-28 21:30:00
59,3130,3156,17.18260852200022,3,2025-06-28 21:30:00
59,3125,3372,25.833796307614858,2,2025-06-28 21:30:00
71,3520,3514,19.624353332502068,2,2025-06-28 21:30:00
95,1781,3514,8.588405724102904,2,2025-06-28 21:30:00
71,2596,3525,31.11511202823116,2,2025-06-28 21:30:00
71,2596,3558,21.466134812466038,3,2025-06-28 21:30:00
95,4318,3558,23.793303630117883,18,2025-06-28 21:30:00
71,2596,3559,12.348115361061303,2,2025-06-28 21:30:00
80,4952,3912,18.43962285213352,5,2025-06-28 21:30:00
59,3125,3921,24.50333615299494,4,2025-06-28 21:30:00
60,1962,3921,17.95181244666051,3,2025-06-28 21:30:00
80,4952,3921,14.319616694335627,4,2025-06-28 21:30:00
95,4318,4303,29.218901903233096,2,2025-06-28 21:30:00
71,3520,4304,26.27635426381751,5,2025-06-28 21:30:00
95,4318,4304,24.271631682748357,1,2025-06-28 21:30:00
71,3520,4305,18.98168272454266,3,2025-06-28 21:30:00
95,4318,4305,23.156446681457073,2,2025-06-28 21:30:00
95,4318,4306,16.51438996643988,5,2025-06-28 21:30:00
95,4318,4307,14.07515376168795,2,2025-06-28 21:30:00
95,1781,4362,26.64667719162498,6,2025-06-28 21:30:00
95,6432,4362,34.53310749201559,2,2025-06-28 21:30:00
95,1781,4363,15.57829038784417,4,2025-06-28 21:30:00
95,6432,4363,21.9078014037023,1,2025-06-28 21:30:00
95,1781,4364,31.17593673234046,4,2025-06-28 21:30:00
95,6432,4364,41.50423253612186,1,2025-06-28 21:30:00
95,1781,4365,0.892387886706995,1,2025-06-28 21:30:00
95,6432,4366,22.391264891711245,3,2025-06-28 21:30:00
95,1781,4366,27.56538315443406,3,2025-06-28 21:30:00
34,4952,4367,16.36994364631922,4,2025-06-28 21:30:00
38,1000,4367,13.240069238659258,5,2025-06-28 21:30:00
71,2596,4367,22.090279653706695,4,2025-06-28 21:30:00
80,4952,4367,18.82094453573053,3,2025-06-28 21:30:00
95,1781,4367,17.980975573929573,4,2025-06-28 21:30:00
95,3630,4367,25.649021930655913,1,2025-06-28 21:30:00
95,6432,4367,22.252021715221133,2,2025-06-28 21:30:00
71,3520,5407,19.77873625780847,7,2025-06-28 21:30:00
38,1000,6112,10.412204743780755,3,2025-06-28 21:30:00
54,1780,6112,11.15025206635368,1,2025-06-28 21:30:00
60,1425,6112,11.735009092661057,2,2025-06-28 21:30:00
38,1000,6432,11.815909291658441,1,2025-06-28 21:30:00
64,4952,6432,11.334665073619503,4,2025-06-28 21:30:00
71,2596,6432,13.435848927464285,11,2025-06-28 21:30:00
80,4952,6432,10.77392128418522,2,2025-06-28 21:30:00
95,3630,6432,1.7792027214684827,1,2025-06-28 21:30:00
95,1781,6432,6.322768319865671,2,2025-06-28 21:30:00
34,9978,6433,7.53202664869168,3,2025-06-28 21:30:00
38,4076,6433,6.066478192819936,1,2025-06-28 21:30:00
54,1763,6433,22.492540420374475,1,2025-06-28 21:30:00
95,4318,6433,6.513218830416456,2,2025-06-28 21:30:00
64,4952,1162,16.163788409036066,3,2025-06-28 21:45:00
34,9978,1233,11.263177959565867,6,2025-06-28 21:45:00
38,4076,1233,19.315311740821393,3,2025-06-28 21:45:00
54,1780,1233,12.970450275616,5,2025-06-28 21:45:00
80,9946,1233,16.08127498713719,5,2025-06-28 21:45:00
95,4318,1233,12.311940338780607,6,2025-06-28 21:45:00
34,4952,1278,12.327254658208743,6,2025-06-28 21:45:00
64,3134,1654,9.410928538282434,5,2025-06-28 21:45:00
34,9978,1706,14.034345645635238,2,2025-06-28 21:45:00
80,9946,1706,11.60088730434827,2,2025-06-28 21:45:00
34,9978,1712,18.082478385114314,2,2025-06-28 21:45:00
34,9978,1713,9.47962478151897,4,2025-06-28 21:45:00
34,9978,1715,22.473062075847814,2,2025-06-28 21:45:00
34,9978,1728,9.095011393039464,3,2025-06-28 21:45:00
80,9946,1728,12.13283479803373,2,2025-06-28 21:45:00
34,9978,1729,15.600527985625204,2,2025-06-28 21:45:00
38,4076,1729,17.438531721870927,2,2025-06-28 21:45:00
54,1780,1729,18.669025878381373,1,2025-06-28 21:45:00
64,3134,1729,12.127349430401,4,2025-06-28 21:45:00
80,9946,1729,19.804768760306576,2,2025-06-28 21:45:00
95,4318,1729,13.536600778044853,2,2025-06-28 21:45:00
34,9978,1733,19.095153604170562,3,2025-06-28 21:45:00
34,4952,1762,5.970562838599209,2,2025-06-28 21:45:00
34,4952,1764,20.319427109303902,4,2025-06-28 21:45:00
34,4952,1769,8.754542260292554,5,2025-06-28 21:45:00
80,4952,1769,10.104871007732145,5,2025-06-28 21:45:00
38,1000,1776,31.579108566170202,1,2025-06-28 21:45:00
64,4952,1776,11.245695843793122,1,2025-06-28 21:45:00
71,2596,1776,20.768995527185602,1,2025-06-28 21:45:00
95,1781,1776,9.665989159921702,3,2025-06-28 21:45:00
34,4952,1777,16.380944636267344,3,2025-06-28 21:45:00
34,9978,1824,0.17735038524444796,1,2025-06-28 21:45:00
34,1731,1824,9.927355491843139,3,2025-06-28 21:45:00
80,9946,1824,7.274697264421243,4,2025-06-28 21:45:00
36,2719,1870,18.799140835911484,1,2025-06-28 21:45:00
36,2719,1871,15.838715861939072,2,2025-06-28 21:45:00
60,1962,1880,7.0377597401370116,2,2025-06-28 21:45:00
60,1962,1881,17.613742317483645,5,2025-06-28 21:45:00
60,1425,1883,17.996666162139668,1,2025-06-28 21:45:00
60,1425,1884,19.607079086391316,1,2025-06-28 21:45:00
38,4076,1906,7.137390807833684,1,2025-06-28 21:45:00
54,1780,1906,7.130929107571155,1,2025-06-28 21:45:00
95,4318,1906,15.393670657825258,3,2025-06-28 21:45:00
95,4318,1909,20.383634405808703,2,2025-06-28 21:45:00
60,1962,1910,12.366397626481874,2,2025-06-28 21:45:00
38,1000,1980,16.9733793669737,2,2025-06-28 21:45:00
54,1780,1980,10.948296522472607,2,2025-06-28 21:45:00
60,1425,1980,20.57437935075697,2,2025-06-28 21:45:00
38,1000,1981,14.750925506337515,5,2025-06-28 21:45:00
54,1780,1981,24.18558202480481,3,2025-06-28 21:45:00
71,2596,1981,29.54872623605973,3,2025-06-28 21:45:00
95,1781,1981,24.863910862093572,4,2025-06-28 21:45:00
34,4952,1983,31.212030008137422,1,2025-06-28 21:45:00
71,2596,1983,13.071874725809156,3,2025-06-28 21:45:00
80,4952,1983,13.733293203580466,1,2025-06-28 21:45:00
95,1781,1983,29.0333392763415,2,2025-06-28 21:45:00
54,1780,2967,9.436335584009184,6,2025-06-28 21:45:00
59,3125,3120,24.42930887662151,2,2025-06-28 21:45:00
59,3125,3121,21.980410211737166,6,2025-06-28 21:45:00
59,3130,3155,21.286338718944496,3,2025-06-28 21:45:00
59,3130,3156,19.41822602457292,4,2025-06-28 21:45:00
59,3125,3372,17.725920671526126,2,2025-06-28 21:45:00
71,3520,3514,19.14928610791616,8,2025-06-28 21:45:00
95,1781,3514,11.027210540548396,2,2025-06-28 21:45:00
71,2596,3525,18.65635885586755,7,2025-06-28 21:45:00
71,2596,3558,15.758569501899983,7,2025-06-28 21:45:00
95,4318,3558,23.873246116223964,10,2025-06-28 21:45:00
71,2596,3559,3.8321845672813826,4,2025-06-28 21:45:00
80,4952,3912,16.374386560798367,6,2025-06-28 21:45:00
59,3125,3921,23.575591229432032,3,2025-06-28 21:45:00
60,1962,3921,19.02566215111537,3,2025-06-28 21:45:00
80,4952,3921,18.816467090387082,3,2025-06-28 21:45:00
95,4318,4303,16.541063676827502,5,2025-06-28 21:45:00
71,3520,4304,21.23094752121592,6,2025-06-28 21:45:00
95,4318,4304,21.205693590813397,5,2025-06-28 21:45:00
71,3520,4305,13.341460966023291,6,2025-06-28 21:45:00
95,4318,4305,12.576295658131118,5,2025-06-28 21:45:00
95,4318,4306,22.236919724876874,6,2025-06-28 21:45:00
95,4318,4307,6.818484400975251,4,2025-06-28 21:45:00
95,1781,4362,24.09526896343971,3,2025-06-28 21:45:00
95,1781,4363,26.94606904885581,1,2025-06-28 21:45:00
95,1781,4364,20.636617594303775,3,2025-06-28 21:45:00
95,1781,4365,28.73076240960057,1,2025-06-28 21:45:00
95,1781,4366,19.096795273205064,9,2025-06-28 21:45:00
34,4952,4367,15.245546779158905,2,2025-06-28 21:45:00
38,1000,4367,13.806646902721509,5,2025-06-28 21:45:00
71,2596,4367,11.68494442350078,5,2025-06-28 21:45:00
80,4952,4367,16.543802162315835,4,2025-06-28 21:45:00
95,1781,4367,11.49375440610666,2,2025-06-28 21:45:00
71,3520,5407,17.887548393220783,8,2025-06-28 21:45:00
38,1000,6112,9.034245770111474,4,2025-06-28 21:45:00
54,1780,6112,11.594586176809967,3,2025-06-28 21:45:00
60,1425,6112,4.348340556895893,2,2025-06-28 21:45:00
34,4952,6432,10.874677244412224,6,2025-06-28 21:45:00
38,1000,6432,6.601614181922213,3,2025-06-28 21:45:00
64,4952,6432,13.223940732377791,5,2025-06-28 21:45:00
71,2596,6432,14.027001172477929,13,2025-06-28 21:45:00
95,1781,6432,4.755750774852484,6,2025-06-28 21:45:00
38,4076,6433,9.521041649758812,2,2025-06-28 21:45:00
54,1780,6433,6.067082301458449,1,2025-06-28 21:45:00
64,3134,6433,10.869697245026627,2,2025-06-28 21:45:00
80,9946,6433,6.570401083030977,1,2025-06-28 21:45:00
95,4318,6433,7.212841148433461,4,2025-06-28 21:45:00
